goodreads_book_id,title,authors,average_rating,ratings_count,Fantasy,art,biography,business,christian,classics,comics,cookbooks,crime,history,horror,manga,memoir,music,mystery,paranormal,philosophy,poetry,psychology,religion,romance,science,spirituality,sports,suspense,thriller,travel
2094,A Briefer History of Time,"Stephen Hawking, Leonard Mlodinow",4.19,19838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2095,The Universe in a Nutshell,Stephen Hawking,4.13,23596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2122,The Fountainhead,"Ayn Rand, Leonard Peikoff",3.85,244545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,A Home at the End of the World,Michael Cunningham,3.89,13228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2142,Blink,Ted Dekker,4.17,12037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2152,The Jane Austen Book Club,Karen Joy Fowler,3.07,53128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2156,Persuasion,"Jane Austen, James Kinsley, Deidre Shauna Lynch",4.13,365425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,Confessions of an Economic Hit Man,John Perkins,3.83,19726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,The Old Man and the Sea,Ernest Hemingway,3.73,520630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",3.64,158877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,Sentimental Education,"Gustave Flaubert, Robert Baldick, Geoffrey Wall",3.83,11642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,Middlesex,Jeffrey Eugenides,3.98,488243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,Team of Rivals,"Doris Kearns Goodwin, Suzanne Toren",4.3,102923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,John Adams,David McCullough,4.05,215780,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,Way of the Peaceful Warrior,Dan Millman,4.13,34136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2265,It's Not About the Bike,"Lance Armstrong, Sally Jenkins",3.72,31963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2279,Truman,David McCullough,4.15,53088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,Mornings on Horseback,David McCullough,4.1,18321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,The Johnstown Flood,David McCullough,4.11,11691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,The Path Between the Seas,David McCullough,4.19,9349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,The Bone Collector,Jeffery Deaver,4.18,120541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2430,The List,Steve Martini,3.95,11696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2442,Witches Abroad,Terry Pratchett,4.2,47875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,The Time Machine,"H.G. Wells, Greg Bear, Carlo Pagetti",3.87,276076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,My Name is Red,"Orhan Pamuk, Erdağ M. Göknar",3.83,27314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2526,Blindness,"José Saramago, Giovanni Pontiero",4.08,98738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,All the Names,"José Saramago, Margaret Jull Costa",3.88,9520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,Baltasar and Blimunda,"José Saramago, Giovanni Pontiero",3.9,5321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,The Prophet,Kahlil Gibran,4.22,142641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2612,The Tipping Point,Malcolm Gladwell,3.92,490504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,The Innovator's Dilemma,Clayton M. Christensen,4,21997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,Great Expectations,Charles Dickens,3.75,459247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,To Kill a Mockingbird,Harper Lee,4.25,3198671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,The Bonfire of the Vanities,Tom Wolfe,3.81,52062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,A Modest Proposal and Other Satirical Works,Jonathan Swift,4.04,12499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2696,The Canterbury Tales,"Geoffrey Chaucer, Nevill Coghill",3.48,148480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2715,Salt,Mark Kurlansky,3.73,39402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,The Lost Boy,Dave Pelzer,4.08,46847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,Anansi Boys,Neil Gaiman,4,137639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,Microserfs,Douglas Coupland,3.88,19516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,A People's History of the United States,Howard Zinn,4.07,137372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,Ways of Seeing,John Berger,3.75,155658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2794,The Crying of Lot 49,Thomas Pynchon,3.7,48692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,Bridge to Terabithia,Katherine Paterson,3.98,337644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,Girl with a Pearl Earring,Tracy Chevalier,3.85,467577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,Falling Angels,Tracy Chevalier,3.55,18465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,The Virgin Blue,Tracy Chevalier,3.65,23484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,"Bleach, Volume 15",Tite Kubo,4.41,17078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,"Bleach, Volume 01",Tite Kubo,4.21,120004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,The River,Gary Paulsen,3.77,14198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,Robinson Crusoe,"Daniel Defoe, Gerald McCann, Virginia Woolf",3.66,178188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,The Adventures of Huckleberry Finn,"Mark Twain, John Seelye, Guy Cardwell",3.8,953758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,Lost Horizon,James Hilton,3.9,10907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2998,The Secret Garden,Frances Hodgson Burnett,4.12,639357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",4.2,199872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,Economics in One Lesson,Henry Hazlitt,4.22,9028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,Sir Gawain and the Green Knight,"Unknown, Burton Raffel, Neil D. Isaacs",3.68,36477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,The Natural Way to Draw,"Kimon Nicolaides, Mamie Harmon",3.88,30880,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,A Room with a View,E.M. Forster,3.91,109994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Howards End,E.M. Forster,3.95,52006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Maurice,E.M. Forster,4.02,16301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,The Omnivore's Dilemma,Michael Pollan,4.17,133271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3110,Assassination Vacation,Sarah Vowell,3.98,32176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,Moloka'i,Alan Brennert,4.15,75307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,The Stories of Eva Luna,Isabel Allende,3.96,10862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3300,In,"Isabel Allende, Margaret Sayers Peden",3.9,13539,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,City of the Beasts,"Isabel Allende, Margaret Sayers Peden",3.69,15497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,Generation X,Douglas Coupland,3.73,20030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,All Families are Psychotic,Douglas Coupland,3.69,10461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381,Hey Nostradamus,Douglas Coupland,3.72,14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3384,Girlfriend in a Coma,Douglas Coupland,3.61,14576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,Corelli's Mandolin,Louis de Bernières,3.95,57583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,The Thorn Birds,Colleen McCullough,4.22,255651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3431,The Five People You Meet in Heaven,Mitch Albom,3.9,449501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,Going After Cacciato,Tim O'Brien,3.9,9188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,In the Lake of the Woods,Tim O'Brien,3.78,12441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3462,The Rescue,Nicholas Sparks,4.1,142092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3463,A Bend in the Road,Nicholas Sparks,4.02,116800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3464,True Believer,Nicholas Sparks,3.8,62840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3465,Three Weeks With My Brother,"Nicholas Sparks, Micah Sparks",4.01,32208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3466,The Wedding,Nicholas Sparks,3.98,118045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3467,The People of Sparks,Jeanne DuPrau,3.65,40859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,A Walk to Remember,Nicholas Sparks,4.15,546948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3478,Message in a Bottle,Nicholas Sparks,3.95,185116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3483,Special Topics in Calamity Physics,Marisha Pessl,3.7,29369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3507,Twelve Sharp,Janet Evanovich,4.14,74747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3559,From Beirut to Jerusalem,Thomas L. Friedman,4.1,8057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,Emily of New Moon,L.M. Montgomery,4.09,33317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,The Complete Anne of Green Gables Boxed Set,L.M. Montgomery,4.42,92142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3581,Sherlock Holmes,Arthur Conan Doyle,4.45,17950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,"The Complete Sherlock Holmes, Vol 2","Arthur Conan Doyle, Kyle Freeman",4.46,66857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.29,139816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,The Giver,Lois Lowry,4.12,1296825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,The Sea,John Banville,3.49,16558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,On Beauty,Zadie Smith,3.68,44317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,A Great and Terrible Beauty,Libba Bray,3.79,173613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,Black Beauty,Anna Sewell,3.94,183255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,Truth and Beauty,Ann Patchett,3.94,26344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,The Power and the Glory,"Graham Greene, John Updike",3.99,21315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,The Heart of the Matter,Graham Greene,3.98,19149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,The Quiet American,"Graham Greene, Robert  Stone",3.96,30395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,White Teeth,Zadie Smith,3.75,82474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,Moonraker,Ian Fleming,3.7,12016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3757,Doctor No,Ian Fleming,3.76,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3758,Casino Royale,Ian Fleming,3.73,39150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3759,Goldfinger,Ian Fleming,3.8,13267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3760,Diamonds Are Forever,Ian Fleming,3.59,10205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3762,On Her Majesty's Secret Service,Ian Fleming,3.94,11612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3763,Live and Let Die,Ian Fleming,3.62,14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3764,From Russia With Love,Ian Fleming,3.88,19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3805,The Corrections,Jonathan Franzen,3.78,117657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,Cover Her Face,P.D. James,3.94,22941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3836,Don Quixote,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",3.85,134931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,Holy Cow,Sarah Macdonald,3.51,13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3867,The History of Love,Nicole Krauss,3.91,98379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3869,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",4.12,165628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3872,A History of the World in 6 Glasses,Tom Standage,3.74,10473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,A History of God,Karen Armstrong,3.85,32506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3876,The Sun Also Rises,Ernest Hemingway,3.83,284988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,Rachael Ray 365,Rachael Ray,3.68,21573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,The Taste of Home Cookbook,"Janet Briggs, Beth Wittlinger",4.25,14469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,The America's Test Kitchen Family Cookbook,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",4.31,12081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,The Barefoot Contessa Cookbook,"Ina Garten, Melanie Acevedo",4.21,22497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,Olympos,Dan Simmons,3.93,11393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,Ilium,Dan Simmons,4.01,19242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,The Terror,Dan Simmons,4,21225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,Endymion,Dan Simmons,4.14,30664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,From the Mixed,E.L. Konigsburg,4.15,134537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3985,The Amazing Adventures of Kavalier,Michael Chabon,4.17,147717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,The Pilgrimage,"Paulo Coelho, Alan R. Clarke",3.64,28283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4005,The Fifth Mountain,Paulo Coelho,3.61,26060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4006,The Valkyries,"Paulo Coelho, Alan R. Clarke",3.3,14364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4008,The Devil and Miss Prym,"Paulo Coelho, Amanda Hopkinson, Nick Caistor",3.59,42286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4031,Lunar Park,Bret Easton Ellis,3.6,16431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,The Burden of Proof,Scott Turow,4.05,29103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4069,Man's Search for Meaning,Viktor E. Frankl,4.33,171281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4076,In Search of Excellence,"Tom Peters, Robert H. Waterman Jr.",3.91,9469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,The Pragmatic Programmer,"Andrew Hunt, Dave Thomas",4.31,9416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4122,Built to Last,"James C. Collins, Jerry I. Porras",3.98,39618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,I Like You,Amy Sedaris,3.87,34212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,Holidays on Ice,David Sedaris,3.95,82591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,Me Talk Pretty One Day,David Sedaris,3.97,495736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,Naked,David Sedaris,4.08,201337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,Barrel Fever,David Sedaris,3.78,44679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,Life of Pi,Yann Martel,3.88,1003228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,Songbook,Nick Hornby,3.56,8999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,Fever Pitch,Nick Hornby,3.72,25374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4268,How to Be Good,Nick Hornby,3.18,37497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4271,About a Boy,Nick Hornby,3.79,101999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4325,Dreamland,Sarah Dessen,3.91,64082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4339,Dispatches,Michael Herr,4.24,10383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,Maximum City,Suketu Mehta,3.91,7894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4373,First They Killed My Father,Loung Ung,4.29,17459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,Fahrenheit 451,Ray Bradbury,3.97,570498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,East of Eden,John Steinbeck,4.35,320919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,A Prayer for Owen Meany,John Irving,4.22,226964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,Complications,"Atul Gawande, Susanne Kuhlmann-Krieg",4.23,26267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4507,Sickened,Julie Gregory,3.72,11860,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,Marina,Carlos Ruiz Zafón,3.99,18260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,Olivia Joules and the Overactive Imagination,Helen Fielding,3.1,10687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4538,The View from Saturday,E.L. Konigsburg,3.74,36803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.97,294726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4591,Genome,Matt Ridley,4.02,17684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
